time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/value_loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/loss,train/clip_range
8192,4,172,4.97,47,18.2125,0.0003,30,35.62169001698494,0.0,0.6025390625,-6.937257921695709,-0.0896823558723554,0.039768554,15.4609375,0.2
10240,5,164,5.0,62,19.346,0.0003,40,45.22952854633331,0.0,0.593359375,-6.846812845766545,-0.0852490207820665,0.045161817,28.850719451904297,0.2
12288,6,160,4.96,76,22.165,0.0003,50,48.72899244427681,0.0,0.607177734375,-6.725428308546543,-0.08311275792002562,0.044472396,22.258159637451172,0.2
14336,7,158,5.0,90,23.272000000000002,0.0003,60,59.30122030973435,0.0,0.513232421875,-6.613915477693081,-0.07363800055609318,0.04064857,25.196924209594727,0.2
16384,8,156,4.99,104,24.984,0.0003,70,67.73748984336854,0.0,0.5046875,-6.486517170071602,-0.06809189229607,0.03848601,31.335311889648438,0.2
2048,1,540,5.0,3,12.183499999999997,0.0003,80,75.13940113782883,0.0,0.49140625,-6.334473295509815,-0.06874970842036418,0.036752563,38.18918991088867,0.2
4096,2,208,5.0,19,12.8935,0.0003,10,23.090890458226205,-4.9948692321777344e-05,0.59267578125,-7.082033568620682,-0.09479336916992906,0.030626534,10.598743438720703,0.2
6144,3,174,5.0,35,15.667999999999997,0.0003,20,29.34572985768318,0.0,0.629296875,-7.03589324504137,-0.09524572052469012,0.03908754,14.620857238769531,0.2
8192,4,162,4.96,50,17.1875,0.0003,30,37.196628618240354,0.0,0.606201171875,-6.973595410585403,-0.09132537035111454,0.046310533,22.217105865478516,0.2
10240,5,156,5.0,65,19.071,0.0003,40,43.603735506534576,1.7881393432617188e-07,0.5951171875,-6.884590144455433,-0.08763200553075876,0.047941457,23.69155502319336,0.2
12288,6,152,4.99,80,22.818,0.0003,50,51.36844280362129,0.0,0.573486328125,-6.771659037470817,-0.08282351714733523,0.04406529,23.004505157470703,0.2
14336,7,149,4.99,95,23.022499999999994,0.0003,60,63.68002222776413,0.0,0.521533203125,-6.657472287118435,-0.06883184656471712,0.038896263,30.60402488708496,0.2
16384,8,147,4.99,111,24.459999999999994,0.0003,70,66.96260957717895,0.0,0.56669921875,-6.531825137138367,-0.07616492887900676,0.043088086,30.825529098510742,0.2
2048,1,539,4.97,3,12.342499999999998,0.0003,80,73.88201205730438,0.0,0.490283203125,-6.394817043840885,-0.07037695917024393,0.036613796,31.484500885009766,0.2
4096,2,218,5.0,18,13.486500000000001,0.0003,10,25.0242409914732,-8.571147918701172e-05,0.586572265625,-7.10187826603651,-0.09454367130238098,0.029425714,16.489990234375,0.2
6144,3,182,5.0,33,15.160999999999996,0.0003,20,31.126042687892912,1.1920928955078125e-07,0.607080078125,-7.059383499622345,-0.0933916921261698,0.03588856,17.78241539001465,0.2
8192,4,167,5.0,48,16.7175,0.0003,30,37.66138766407967,0.0,0.65146484375,-6.984570626914501,-0.09462431869033025,0.04764054,31.66796112060547,0.2
10240,5,160,5.0,63,19.9305,0.0003,40,44.10967932939529,0.0,0.589111328125,-6.895233714580536,-0.0863875605748035,0.05106706,21.49480628967285,0.2
12288,6,155,5.0,78,20.6665,0.0003,50,52.73088535070419,0.0,0.573681640625,-6.787545740604401,-0.08202393074170686,0.04321526,23.529220581054688,0.2
14336,7,152,4.97,93,22.997,0.0003,60,60.81078003644943,0.0,0.57158203125,-6.652161468565464,-0.08527433003473561,0.045141995,26.620052337646484,0.2
16384,8,150,4.99,108,24.207499999999996,0.0003,70,63.74551792144776,0.0,0.484521484375,-6.529893256723881,-0.06791010436136276,0.038915604,36.17732620239258,0.2
2048,1,528,5.0,3,12.720499999999998,0.0003,80,72.45033930540085,0.0,0.45419921875,-6.405863270163536,-0.06583613023685757,0.033232637,44.466148376464844,0.2
4096,2,211,5.0,19,14.538499999999999,0.0003,10,23.072725108265878,-0.00011658668518066406,0.57998046875,-7.14223622828722,-0.09457425160217099,0.029922128,11.395811080932617,0.2
6144,3,172,5.0,35,15.6885,0.0003,20,30.873164200782774,-1.1920928955078125e-07,0.59072265625,-7.098050758242607,-0.09133920969325118,0.0386276,14.763934135437012,0.2
8192,4,162,4.97,50,17.385999999999996,0.0003,30,34.71586465835571,0.0,0.631396484375,-7.029992561042309,-0.09329588008549763,0.045474734,17.47679328918457,0.2
10240,5,157,4.97,65,19.1965,0.0003,40,44.12707858085632,5.960464477539063e-08,0.5759765625,-6.949969720840454,-0.08787879017327213,0.045123696,17.4332218170166,0.2
12288,6,153,5.0,80,21.571000000000005,0.0003,50,49.70164595842361,0.0,0.58720703125,-6.840973073244095,-0.08781015395361465,0.04684272,25.169368743896484,0.2
14336,7,151,4.97,94,21.5655,0.0003,60,59.776880741119385,5.960464477539063e-08,0.53369140625,-6.718002969026566,-0.08001197294652229,0.04186121,36.288509368896484,0.2
16384,8,149,5.0,109,25.008500000000005,0.0003,70,65.92321113348007,0.0,0.551318359375,-6.580310241878033,-0.07262980974919628,0.042069472,32.13850021362305,0.2
2048,1,551,5.0,3,12.821,0.0003,80,72.16918427944184,0.0,0.527978515625,-6.428930082917214,-0.07347775281086796,0.037953977,37.2172737121582,0.2
4096,2,220,4.98,18,13.453499999999998,0.0003,10,22.804110085964204,-4.7326087951660156e-05,0.6064453125,-7.150427080690861,-0.09718612625729292,0.032884285,14.316490173339844,0.2
6144,3,182,4.98,33,14.830999999999996,0.0003,20,30.087702602148056,5.960464477539063e-08,0.62216796875,-7.109795059263706,-0.09424394046072848,0.040768526,16.450428009033203,0.2
8192,4,168,5.0,48,16.238500000000002,0.0003,30,37.14007101655007,0.0,0.64208984375,-7.0429502606391905,-0.0913715748974937,0.045570847,16.77643585205078,0.2
10240,5,161,5.0,63,18.7685,0.0003,40,39.92305197715759,0.0,0.5953125,-6.957912880182266,-0.08818676274677273,0.044482253,23.377796173095703,0.2
12288,6,156,4.97,78,21.214499999999997,0.0003,50,50.309602957963946,5.960464477539063e-08,0.554541015625,-6.857932272553444,-0.0797821826505242,0.045998983,23.453271865844727,0.2
14336,7,153,4.97,93,22.517000000000007,0.0003,60,55.55596690177917,0.0,0.544384765625,-6.7381073564291,-0.07842854209884535,0.04274553,25.64854621887207,0.2
16384,8,150,5.0,108,25.2205,0.0003,70,65.84908174276352,0.0,0.482666015625,-6.607459418475628,-0.07047053727146704,0.037214383,39.95384979248047,0.2
2048,1,560,5.0,3,12.828500000000002,0.0003,80,72.83925436735153,1.1920928955078125e-07,0.516650390625,-6.480531314015389,-0.07045571644266602,0.03852167,36.424625396728516,0.2
4096,2,209,5.0,19,14.181999999999999,0.0003,10,24.3280336946249,-1.9788742065429688e-05,0.601416015625,-7.160225230455398,-0.09705467994499486,0.031829067,10.624085426330566,0.2
6144,3,176,5.0,34,14.67,0.0003,20,31.346903204917908,0.0,0.6009765625,-7.120417368412018,-0.09293759540305473,0.036052536,17.23381233215332,0.2
8192,4,163,4.99,50,15.955500000000002,0.0003,30,33.65540061593056,0.0,0.65126953125,-7.049241301417351,-0.09514176893862895,0.046557065,17.172460556030273,0.2
10240,5,156,4.99,65,18.17,0.0003,40,42.92819487452507,-1.1920928955078125e-07,0.634521484375,-6.969873589277268,-0.09309635270037689,0.046332285,13.933598518371582,0.2
12288,6,152,5.0,80,21.009,0.0003,50,47.86934990882874,5.960464477539063e-08,0.5740234375,-6.861543825268745,-0.08268359391076956,0.046199426,27.37668800354004,0.2
14336,7,149,5.0,95,22.778500000000005,0.0003,60,56.11206667423248,5.960464477539063e-08,0.564990234375,-6.7400926619768144,-0.08072684090875555,0.041978557,27.87457847595215,0.2
16384,8,147,5.0,111,24.478500000000007,0.0003,70,61.07761160135269,0.0,0.5287109375,-6.6193709269165995,-0.07401935369416605,0.03824954,30.354862213134766,0.2
2048,1,550,5.0,3,13.490999999999996,0.0003,80,70.61620188951493,0.0,0.550146484375,-6.46952898055315,-0.07467398240696639,0.04383453,27.558300018310547,0.2
4096,2,208,5.0,19,13.743999999999998,0.0003,10,24.734598296880723,7.808208465576172e-05,0.61064453125,-7.169947384297847,-0.09864871535683051,0.030756146,8.931169509887695,0.2
6144,3,173,5.0,35,14.640500000000001,0.0003,20,30.027521985769273,-1.1920928955078125e-07,0.648291015625,-7.121289910376072,-0.09620976570586208,0.042783417,14.35901165008545,0.2
8192,4,162,5.0,50,15.756000000000002,0.0003,30,34.697625684738156,0.0,0.650341796875,-7.055600552260875,-0.09652089129085653,0.04439338,16.73171615600586,0.2
10240,5,156,5.0,65,18.788499999999996,0.0003,40,41.70076736807823,0.0,0.607177734375,-6.9723128348588945,-0.08517770854814444,0.045307882,18.056846618652344,0.2
12288,6,153,5.0,80,18.7885,0.0003,50,50.73826431035995,0.0,0.558154296875,-6.870066486299038,-0.08001366600219625,0.04342498,23.13530158996582,0.2
14336,7,150,5.0,95,23.189500000000002,0.0003,60,56.7508868932724,0.0,0.576904296875,-6.736553497612476,-0.0815804661513539,0.044208225,27.02744483947754,0.2
16384,8,148,4.96,110,24.797000000000004,0.0003,70,67.22905502319335,0.0,0.507421875,-6.616551254689694,-0.07435826108849142,0.039654613,27.365530014038086,0.2
2048,1,538,5.0,3,12.298499999999997,0.0003,80,72.97555347681046,-1.1920928955078125e-07,0.51357421875,-6.469104312360287,-0.06953439620556309,0.038027894,34.936927795410156,0.2
4096,2,201,5.0,20,13.738499999999998,0.0003,10,24.158014807105065,-0.0002053976058959961,0.591455078125,-7.208743457496166,-0.09409486174117773,0.030914739,10.47034740447998,0.2
6144,3,165,5.0,37,14.765,0.0003,20,29.7721026301384,-1.1920928955078125e-07,0.6234375,-7.164489984512329,-0.09544428022636567,0.04096431,14.256681442260742,0.2
8192,4,152,4.99,53,17.2335,0.0003,30,33.92914853692055,0.0,0.659521484375,-7.09712248891592,-0.09607902784482576,0.0467434,16.131961822509766,0.2
10240,5,145,4.99,70,18.784999999999997,0.0003,40,42.86439647078514,0.0,0.614501953125,-7.004010108113289,-0.08930684636434308,0.050313175,16.89056968688965,0.2
12288,6,140,5.0,87,21.7835,0.0003,50,51.90761935710907,0.0,0.580810546875,-6.895017825067043,-0.0868536780908471,0.04990489,23.795225143432617,0.2
14336,7,137,4.98,104,23.485999999999994,0.0003,60,59.8371297955513,0.0,0.561474609375,-6.759740011394024,-0.08486133711994626,0.042347208,34.05280303955078,0.2
16384,8,135,4.98,120,25.6395,0.0003,70,66.76961965560913,0.0,0.526904296875,-6.620492325723172,-0.07254608274961356,0.038765825,35.32777786254883,0.2
2048,1,495,5.0,4,12.583499999999999,0.0003,80,70.57201578617097,0.0,0.509814453125,-6.486125737428665,-0.0716932305105729,0.037756287,23.19485855102539,0.2
4096,2,174,4.97,23,14.352,0.0003,10,23.97358016371727,-0.0001004934310913086,0.618994140625,-7.292931133508683,-0.10087365155050065,0.03288484,15.909584045410156,0.2
6144,3,144,4.98,42,15.33,0.0003,20,30.866711819171904,0.0,0.65107421875,-7.251799350976944,-0.09998406746308319,0.040584195,16.23134422302246,0.2
8192,4,133,5.0,61,15.334999999999997,0.0003,30,33.036170572042465,0.0,0.65498046875,-7.187566693127155,-0.09388114266039338,0.047019787,11.139531135559082,0.2
10240,5,127,5.0,80,17.168999999999997,0.0003,40,41.345449382066725,0.0,0.644140625,-7.106430377066135,-0.09219404794566799,0.05019389,19.412694931030273,0.2
12288,6,124,4.94,99,21.159000000000002,0.0003,50,45.851048302650455,0.0,0.6177734375,-7.000466841459274,-0.08880020916840295,0.05174631,24.406116485595703,0.2
14336,7,121,5.0,117,22.454000000000004,0.0003,60,58.2521369934082,0.0,0.559814453125,-6.87357330173254,-0.08425602391944267,0.04799949,31.986257553100586,0.2
16384,8,120,4.99,136,25.526,0.0003,70,68.06457886695861,0.0,0.53154296875,-6.731493109464646,-0.07923358379339333,0.045707464,25.46588706970215,0.2
2048,1,437,5.0,4,13.675000000000002,0.0003,80,82.15636966228485,0.0,0.51904296875,-6.5740784168243405,-0.07660592877364251,0.039884415,35.21049499511719,0.2
4096,2,161,5.0,25,16.116500000000002,0.0003,10,41.797010970115664,1.7881393432617188e-07,0.5947265625,-7.462648375332355,-0.0995123844826594,0.03309931,19.41853904724121,0.2
6144,3,133,5.0,46,17.755,0.0003,20,50.94383628964424,0.0,0.6529296875,-7.4198491930961605,-0.09960841283609626,0.04487831,22.31279945373535,0.2
8192,4,122,4.96,66,19.576,0.0003,30,61.75099103450775,-1.1920928955078125e-07,0.651953125,-7.365722090005875,-0.09718283956462984,0.047249477,33.62046432495117,0.2
10240,5,116,4.99,87,22.211500000000004,0.0003,40,80.54344954490662,0.0,0.64296875,-7.286924232542515,-0.09676618280864205,0.05501585,40.80248260498047,0.2
12288,6,111,4.99,109,25.799499999999995,0.0003,50,97.8956392645836,0.0,0.617626953125,-7.186416000127792,-0.09389772351132705,0.053735394,68.19066619873047,0.2
14336,7,109,4.92,131,32.8365,0.0003,60,116.07103538513184,0.0,0.600341796875,-7.050242586433887,-0.09412826236221009,0.05291026,46.13446807861328,0.2
16384,8,107,4.96,152,31.983999999999995,0.0003,70,153.18336946964263,0.0,0.491455078125,-6.891501842439174,-0.08143999352760148,0.048307277,71.1900634765625,0.2
2048,1,416,5.0,4,15.220499999999998,0.0003,80,174.49893822669983,-1.1920928955078125e-07,0.61455078125,-6.64336321502924,-0.08393358317844105,0.048233762,79.19932556152344,0.2
4096,2,136,5.0,29,14.697999999999997,0.0003,10,43.07581830024719,-2.086162567138672e-05,0.60107421875,-7.597021023929119,-0.10136601820122451,0.03451383,14.903947830200195,0.2
6144,3,113,4.99,54,17.800499999999996,0.0003,20,45.63438286781311,0.0,0.691455078125,-7.555590243637562,-0.10721145652496489,0.046249013,21.12678337097168,0.2
8192,4,103,4.99,79,19.6825,0.0003,30,54.101051127910615,0.0,0.696142578125,-7.498389872908592,-0.10182815954176476,0.054022573,34.49907302856445,0.2
10240,5,99,4.95,102,22.590999999999998,0.0003,40,70.12272791862488,0.0,0.655517578125,-7.429507774114609,-0.10091740994830616,0.05484905,35.18535232543945,0.2
12288,6,97,5.0,125,23.361,0.0003,50,94.33681586980819,0.0,0.61494140625,-7.337913824617862,-0.09954962206247728,0.05237282,43.90555191040039,0.2
14336,7,96,4.96,148,27.5185,0.0003,60,99.1394070148468,0.0,0.625048828125,-7.211494295299053,-0.09757180886808783,0.05366694,52.201385498046875,0.2
16384,8,95,5.0,171,31.232,0.0003,70,131.11664938926697,0.0,0.585498046875,-7.052936756610871,-0.09668863631377463,0.047530256,61.715721130371094,0.2
2048,1,344,5.0,5,13.6795,0.0003,80,157.3796267747879,0.0,0.551611328125,-6.875487400591373,-0.08361526362423319,0.05073975,64.69131469726562,0.2
4096,2,123,5.0,33,13.528000000000002,0.0003,10,34.08084298074245,7.62939453125e-06,0.62041015625,-7.745943562686444,-0.10482195610384223,0.03514184,20.743019104003906,0.2
6144,3,100,4.99,61,15.260500000000002,0.0003,20,42.11767221093178,-1.1920928955078125e-07,0.71904296875,-7.709364597499371,-0.10866042818524875,0.046558905,33.38145065307617,0.2
8192,4,92,5.0,88,18.28,0.0003,30,50.12006138563156,0.0,0.70537109375,-7.655573004484177,-0.10711328519100789,0.057214707,27.387907028198242,0.2
10240,5,89,4.98,115,18.999000000000002,0.0003,40,57.686560082435605,0.0,0.677490234375,-7.592135366797447,-0.10200669608166209,0.058877632,27.63639259338379,0.2
12288,6,86,4.99,141,22.47,0.0003,50,79.59157820940018,0.0,0.65517578125,-7.5000216394662855,-0.10455147246975685,0.06187457,51.38359451293945,0.2
14336,7,84,5.0,170,24.763500000000004,0.0003,60,96.64347350597382,0.0,0.642041015625,-7.386810903251171,-0.10291316714137792,0.054637946,41.443153381347656,0.2
16384,8,82,4.98,197,29.077,0.0003,70,113.62405357360839,5.960464477539063e-08,0.56279296875,-7.25889839977026,-0.08875939255958656,0.057730302,42.597530364990234,0.2
2048,1,349,5.0,5,11.987500000000002,0.0003,80,135.12309527397156,0.0,0.59716796875,-7.059699492156506,-0.09172614628332668,0.055613823,43.519378662109375,0.2
4096,2,125,5.0,32,13.686,0.0003,10,29.05991369485855,7.301568984985352e-05,0.6345703125,-7.767260335385799,-0.10482475909520872,0.03855331,18.404598236083984,0.2
6144,3,103,5.0,59,14.170499999999997,0.0003,20,38.92745646238327,0.0,0.67587890625,-7.733152495324612,-0.1010126522189239,0.04632333,19.106252670288086,0.2
8192,4,95,4.99,86,16.952499999999997,0.0003,30,47.06095376610756,0.0,0.7224609375,-7.675663317739963,-0.11039504364598543,0.060775355,18.585468292236328,0.2
10240,5,90,4.99,112,20.443,0.0003,40,59.10169571638107,5.960464477539063e-08,0.672802734375,-7.613450023531914,-0.10348125592718134,0.05701902,35.9654426574707,0.2
12288,6,88,4.99,139,20.064500000000002,0.0003,50,73.08667285442353,0.0,0.691357421875,-7.524072305858136,-0.10676748194964603,0.06487653,31.71197509765625,0.2
14336,7,86,5.0,166,26.279500000000002,0.0003,60,83.43442227840424,1.1920928955078125e-07,0.646533203125,-7.42070734500885,-0.09962973011715803,0.05820915,43.88068389892578,0.2
16384,8,84,5.0,193,28.404,0.0003,70,108.49344518184662,0.0,0.610986328125,-7.289299146831036,-0.0966158488066867,0.06141079,64.56817626953125,0.2
2048,1,336,4.99,6,12.953000000000001,0.0003,80,133.16028687953948,0.0,0.56923828125,-7.121417443454265,-0.09618999664380681,0.052963525,62.19121551513672,0.2
4096,2,118,5.0,34,13.529500000000002,0.0003,10,28.74381529390812,3.695487976074219e-05,0.63623046875,-7.803268845379352,-0.1039285216917051,0.038062967,11.452814102172852,0.2
6144,3,97,5.0,63,15.105500000000001,0.0003,20,36.31915139555931,0.0,0.709765625,-7.768953065574169,-0.11077347844984615,0.048161767,15.936477661132812,0.2
8192,4,89,5.0,91,15.719499999999998,0.0003,30,45.40512129664421,0.0,0.726806640625,-7.721015682816505,-0.110577392646519,0.057222307,18.315793991088867,0.2
10240,5,85,4.98,120,19.156499999999998,0.0003,40,55.139858895540236,5.960464477539063e-08,0.6802734375,-7.657801419496536,-0.10422583485778887,0.059832707,28.880348205566406,0.2
12288,6,82,5.0,149,21.596500000000002,0.0003,50,69.74101514816284,1.1920928955078125e-07,0.635205078125,-7.5784730687737465,-0.09551859561470337,0.055921696,35.18028259277344,0.2
14336,7,78,5.0,181,24.693,0.0003,60,75.3453964471817,-1.1920928955078125e-07,0.666796875,-7.471959988772869,-0.10036271213903092,0.058758445,35.226016998291016,0.2
16384,8,76,4.98,212,29.735500000000002,0.0003,70,111.09785017967224,5.960464477539063e-08,0.577880859375,-7.351939208805561,-0.09499401308130473,0.060165647,54.3259162902832,0.2
2048,1,310,4.98,6,13.843499999999999,0.0003,80,135.7801448583603,0.0,0.63505859375,-7.155692595243454,-0.0968507476252853,0.05924105,63.554298400878906,0.2
4096,2,115,4.97,35,13.783500000000002,0.0003,10,34.75367476642132,-3.457069396972656e-05,0.63486328125,-7.915014746785164,-0.10631878107378726,0.039590225,17.167200088500977,0.2
6144,3,96,5.0,63,13.9,0.0003,20,35.21378503441811,2.384185791015625e-07,0.7328125,-7.881817266345024,-0.11097766291641165,0.048489943,13.546371459960938,0.2
8192,4,88,5.0,92,15.107500000000002,0.0003,30,46.149277871847154,0.0,0.725390625,-7.837443636357785,-0.10914400958281475,0.058181092,17.488386154174805,0.2
10240,5,84,5.0,120,18.595,0.0003,40,52.950063574314115,5.960464477539063e-08,0.71279296875,-7.774188908934593,-0.1121904192812508,0.06521262,22.491668701171875,0.2
12288,6,82,5.0,149,20.437500000000004,0.0003,50,67.79625743627548,0.0,0.672509765625,-7.699874372780323,-0.10783587343030376,0.06317963,40.77494812011719,0.2
14336,7,80,4.98,177,22.8565,0.0003,60,74.23526265621186,0.0,0.683642578125,-7.594153563678264,-0.10814110815990716,0.0656334,34.15169906616211,0.2
16384,8,79,4.97,205,25.581999999999997,0.0003,70,104.22037750482559,0.0,0.593896484375,-7.481258779764175,-0.09983368699904531,0.060041543,47.55615997314453,0.2
2048,1,295,5.0,6,12.225000000000001,0.0003,80,126.51763572692872,1.7881393432617188e-07,0.641162109375,-7.2777449324727055,-0.10219867759151384,0.06325629,72.2882080078125,0.2
4096,2,111,5.0,36,12.5645,0.0003,10,25.751718354225158,-8.821487426757812e-06,0.64013671875,-7.954715418815613,-0.10683439683925826,0.036595557,10.31808090209961,0.2
6144,3,92,5.0,66,14.9,0.0003,20,35.171360009908675,0.0,0.71591796875,-7.926267236471176,-0.11180410201777705,0.04670639,16.287302017211914,0.2
8192,4,85,5.0,95,15.797,0.0003,30,42.83653929233551,0.0,0.738720703125,-7.882778936624527,-0.11444887687102892,0.059651047,19.658885955810547,0.2
10240,5,81,5.0,125,17.74,0.0003,40,50.07560011744499,-1.1920928955078125e-07,0.709033203125,-7.82753489613533,-0.10549673617642838,0.06308877,26.875757217407227,0.2
12288,6,79,5.0,154,17.897,0.0003,50,58.12810463905335,0.0,0.693408203125,-7.7568876326084135,-0.1086209086352028,0.06330362,35.18241882324219,0.2
14336,7,77,4.98,184,23.110000000000003,0.0003,60,69.07705311775207,0.0,0.652978515625,-7.67177179902792,-0.10381504715187476,0.060501732,36.97346496582031,0.2
16384,8,76,5.0,213,24.415500000000005,0.0003,70,96.08032110929489,0.0,0.63876953125,-7.557815094292164,-0.10454053539287997,0.06113103,80.81160736083984,0.2
2048,1,301,5.0,6,15.06525921,0.0003,80,123.00002391338349,5.960464477539063e-08,0.573583984375,-7.424546247720718,-0.098140049923677,0.053893693,59.48786163330078,0.2
4096,2,111,5.0,36,15.18377766,0.0003,10,34.456851214170456,-4.792213439941406e-05,0.628564453125,-7.975533574819565,-0.1056726022499788,0.039152734,31.74930763244629,0.2
6144,3,92,5.0,66,16.129629620000003,0.0003,20,43.314737159013745,0.0,0.712841796875,-7.946563203632832,-0.11151876459043705,0.049939748,17.28708839416504,0.2
8192,4,84,5.0,97,16.373999960000003,0.0003,30,51.58360460996628,0.0,0.733154296875,-7.905656850337982,-0.11280976907000877,0.06079298,37.374473571777344,0.2
10240,5,79,5.0,128,18.905111079999998,0.0003,40,54.506826519966125,-1.1920928955078125e-07,0.718505859375,-7.850513009727001,-0.10661504151648842,0.0625958,18.773502349853516,0.2
12288,6,76,5.0,159,20.42903699,0.0003,50,63.7041533112526,0.0,0.684033203125,-7.784205044806003,-0.10808154144324363,0.061757766,23.924352645874023,0.2
14336,7,75,4.98,190,22.08422218,0.0003,60,72.41894071102142,1.1920928955078125e-07,0.700048828125,-7.6831812605261804,-0.10591051366354805,0.065310374,47.806541442871094,0.2
16384,8,74,5.0,221,28.553407449999998,0.0003,70,93.80352678298951,0.0,0.654296875,-7.572514368593692,-0.10400170661741867,0.057161663,42.942726135253906,0.2
2048,1,293,5.0,6,13.343555560000002,0.0003,80,124.89565489292144,0.0,0.589306640625,-7.453221020102501,-0.09862815392116317,0.052648652,61.466636657714844,0.2
4096,2,106,5.0,38,13.984666610000001,0.0003,10,28.071114432811736,3.88026237487793e-05,0.637451171875,-7.979154653847218,-0.10872709181421669,0.039819833,11.626558303833008,0.2
6144,3,89,5.0,68,15.356592519999998,0.0003,20,39.416117531061175,1.1920928955078125e-07,0.70380859375,-7.9491714730858805,-0.10900522252195514,0.04978001,21.82880401611328,0.2
8192,4,82,4.99,99,16.61377777,0.0003,30,44.3973885178566,0.0,0.723681640625,-7.90904296785593,-0.11170770340831951,0.057939477,23.47840118408203,0.2
10240,5,78,5.0,131,19.888740690000002,0.0003,40,58.135242593288424,5.960464477539063e-08,0.6923828125,-7.856457978487015,-0.10850690059305634,0.058033403,28.457324981689453,0.2
12288,6,73,5.0,167,21.984296279999995,0.0003,50,63.85544556379318,0.0,0.70625,-7.784238295257092,-0.10508668181719258,0.06524152,31.098817825317383,0.2
14336,7,69,4.97,206,22.45422218,0.0003,60,85.52702026367187,0.0,0.68251953125,-7.691912361979485,-0.10824180468916893,0.06365527,47.267486572265625,0.2
16384,8,68,5.0,237,27.167037030000007,0.0003,70,100.8112848162651,0.0,0.6759765625,-7.575146406888962,-0.10459980468440336,0.06502375,59.59382629394531,0.2
2048,1,298,5.0,6,13.611777769999996,0.0003,80,120.6733240365982,0.0,0.634375,-7.42203214019537,-0.10004018103645648,0.0619341,61.905906677246094,0.2
4096,2,107,5.0,38,13.65296293,0.0003,10,39.08441572189331,1.1444091796875e-05,0.620166015625,-7.983984622359276,-0.10704972560924944,0.03656312,16.6164608001709,0.2
6144,3,89,4.99,68,15.83585182,0.0003,20,35.72329441905022,-1.1920928955078125e-07,0.7466796875,-7.956481522321701,-0.11535915015701903,0.045053363,12.39980697631836,0.2
8192,4,84,5.0,97,17.41392587,0.0003,30,48.417483842372896,0.0,0.713427734375,-7.921622778475284,-0.10783307540550595,0.05083248,18.9849853515625,0.2
10240,5,80,4.97,127,17.52518515,0.0003,40,55.820186001062396,0.0,0.7060546875,-7.870481270551681,-0.11193424932134803,0.059431978,25.197750091552734,0.2
12288,6,78,5.0,157,20.016296290000003,0.0003,50,56.358879518508914,5.960464477539063e-08,0.713525390625,-7.799269910156727,-0.11239953551557846,0.06312741,26.979232788085938,0.2
14336,7,77,4.99,186,22.5768889,0.0003,60,72.98854435682297,1.1920928955078125e-07,0.68603515625,-7.708573843538761,-0.10385494827933144,0.062845066,41.40494918823242,0.2
16384,8,75,5.0,215,26.061555580000004,0.0003,70,89.6498166680336,0.0,0.648388671875,-7.5996172949671745,-0.10252669862529729,0.05743355,59.75740051269531,0.2
2048,1,321,5.0,6,13.744888860000001,0.0003,80,110.40354305505753,0.0,0.629052734375,-7.464462259411812,-0.10337598426267505,0.059443988,62.910404205322266,0.2
4096,2,113,5.0,36,14.300074009999998,0.0003,10,34.0336877644062,-3.135204315185547e-05,0.6353515625,-8.009484586119651,-0.10739170018350705,0.039131865,20.959087371826172,0.2
6144,3,91,5.0,67,16.47362957,0.0003,20,37.86114765405655,0.0,0.737109375,-7.97916149944067,-0.113886787762749,0.050277434,14.679152488708496,0.2
8192,4,82,5.0,99,16.86518523,0.0003,30,46.45137438774109,0.0,0.7240234375,-7.941835188865662,-0.10804823944199597,0.055481303,26.173160552978516,0.2
10240,5,78,4.98,130,17.56311108,0.0003,40,54.509239447116855,0.0,0.72392578125,-7.891178274154663,-0.11117065672733588,0.06332102,23.897653579711914,0.2
12288,6,76,5.0,161,20.92014816,0.0003,50,66.29695824384689,0.0,0.713916015625,-7.820892836153507,-0.11021646390727255,0.06671816,30.292682647705078,0.2
14336,7,74,5.0,192,24.815999980000004,0.0003,60,81.02840932607651,0.0,0.691259765625,-7.72259069532156,-0.10740033862020937,0.06766842,26.90789794921875,0.2
16384,8,73,4.95,223,27.773629670000005,0.0003,70,103.8751404762268,0.0,0.6537109375,-7.601927994191646,-0.10319972580764443,0.062086944,39.348873138427734,0.2
2048,1,290,5.0,7,13.69481478,0.0003,80,122.13220841884613,1.1920928955078125e-07,0.5931640625,-7.4661726474761965,-0.09820462318311911,0.059666235,55.89667892456055,0.2
4096,2,100,4.99,40,15.060074030000001,0.0003,10,34.48927928209305,-2.6106834411621094e-05,0.62529296875,-8.074288910627365,-0.10640617900644429,0.037243348,17.706995010375977,0.2
6144,3,83,5.0,73,14.626074029999998,0.0003,20,43.53599616289139,0.0,0.7365234375,-8.04756363928318,-0.1153109651262639,0.048219882,25.00811004638672,0.2
8192,4,77,5.0,106,17.103999999999996,0.0003,30,40.84530786275864,0.0,0.7548828125,-8.012697434425354,-0.11298059004184324,0.05513213,22.235103607177734,0.2
10240,5,73,5.0,138,19.14540743,0.0003,40,55.110862869024274,0.0,0.729443359375,-7.961183050274849,-0.10919297367508989,0.06599129,15.73850154876709,0.2
